,id,order_id,line_number,quantity,unit_price_order_items,discount_amount,tax_amount,sku,product_name,brand,unit_price,unit_cost,active_from,active_to,created_at_x,category_name,quantity_on_hand,last_updated_at,warehouse_name,city,province,country_code,order_status,order_date,currency_orders,shipping_amount,order_subtotal,order_discount,order_tax,order_total,created_at_y,payment_method,amount,currency_payments,payment_status,paid_at,carrier,service_level,shipped_at,delivered_at,shipping_cost,tracking_number,first_name,last_name,email,phone,gender,birth_date,created_at_customers,marketing_opt_in,address_type_billing,street_billing,city_billing,province_billing,country_code_billing,postal_code_billing,created_at_billing,is_primary_billing,address_type_shipping,street_shipping,city_shipping,province_shipping,country_code_shipping,postal_code_shipping,created_at_shipping,is_primary_shipping,channel_name_orders,description_orders,utm_source_order_marketing,utm_medium_order_marketing,utm_campaign_order_marketing,utm_content_order_marketing,utm_term_order_marketing,channel_name,description,campaign_name_campaigns,utm_source_campaigns,utm_medium_campaigns,utm_campaign_campaigns,start_date_campaigns,end_date_campaigns,budget_ars_campaigns
239,240,100047,1,3,21220.82,1273.25,13101.73,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,199,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
240,241,100047,2,2,36816.14,0.0,15462.78,SKU-00074,Cordillera Zapatillas 074,Cordillera,36816.14,24260.32,2025-01-08,,2025-01-08 14:09:28,Zapatillas,147,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
241,242,100047,2,2,36816.14,0.0,15462.78,SKU-00074,Cordillera Zapatillas 074,Cordillera,36816.14,24260.32,2025-01-08,,2025-01-08 14:09:28,Zapatillas,129,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
242,243,100047,3,3,35690.74,7495.06,20911.2,SKU-00077,Río Gorras 077,Río,35690.74,22546.25,2025-07-14,,2025-07-14 13:48:12,Gorras,57,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
243,244,100047,3,3,35690.74,7495.06,20911.2,SKU-00077,Río Gorras 077,Río,35690.74,22546.25,2025-07-14,,2025-07-14 13:48:12,Gorras,27,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
244,245,100047,4,3,78532.76,28271.79,43538.56,SKU-00058,Estilo Remeras 058,Estilo,78532.76,56286.26,2025-03-25,,2025-03-25 14:39:03,Remeras,175,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
245,246,100047,4,3,78532.76,28271.79,43538.56,SKU-00058,Estilo Remeras 058,Estilo,78532.76,56286.26,2025-03-25,,2025-03-25 14:39:03,Remeras,121,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-26 07:20:44,ARS,0.0,479965.24,37040.1,93014.28,535939.42,2025-07-26 07:20:44,gift_card,535939.42,ARS,captured,2025-07-26 19:20:44,,,,,,,Julieta,Torres,julieta.torres@example.com,+54 9 0767-3303-588,M,2002-06-03,2025-01-22 03:28:22,False,,,,,,,,,shipping,Lavalle 3958,Rosario,Buenos Aires,AR,8319,2025-01-22 03:28:22,True,Marketplace,Marketplace externo,meta,social,retargeting_jul_2025,video,,Marketplace,Marketplace externo,Retargeting Julio 2025 - Marketplace,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2997894.66
246,247,100048,1,2,56977.18,7976.81,22255.29,SKU-00130,Estilo Camperas 130,Estilo,56977.18,37472.28,2025-03-04,,2025-03-04 19:20:21,Camperas,30,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-07-15 02:47:28,ARS,0.0,478078.32,19379.92,96326.66,555025.06,2025-07-15 02:47:28,gift_card,555025.06,ARS,captured,2025-07-17 20:47:28,Andreani,Estándar,2025-07-17 02:47:28,,0.0,OF9749567456,Valentina,Ramírez,valentina.ramirez@example.com,+54 9 0083-2681-513,M,1998-06-04,2025-03-12 23:47:18,True,,,,,,,,,shipping,Av. Corrientes 9999,Buenos Aires,Chubut,AR,5990,2025-03-12 23:47:18,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,zapatillas,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
247,248,100048,1,2,56977.18,7976.81,22255.29,SKU-00130,Estilo Camperas 130,Estilo,56977.18,37472.28,2025-03-04,,2025-03-04 19:20:21,Camperas,1,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-07-15 02:47:28,ARS,0.0,478078.32,19379.92,96326.66,555025.06,2025-07-15 02:47:28,gift_card,555025.06,ARS,captured,2025-07-17 20:47:28,Andreani,Estándar,2025-07-17 02:47:28,,0.0,OF9749567456,Valentina,Ramírez,valentina.ramirez@example.com,+54 9 0083-2681-513,M,1998-06-04,2025-03-12 23:47:18,True,,,,,,,,,shipping,Av. Corrientes 9999,Buenos Aires,Chubut,AR,5990,2025-03-12 23:47:18,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,zapatillas,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
248,249,100048,2,2,113384.73,4535.39,46669.15,SKU-00139,Río Botas 139,Río,113384.73,67340.32,2025-02-03,2025-05-23,2025-02-03 19:38:21,Botas,10,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-07-15 02:47:28,ARS,0.0,478078.32,19379.92,96326.66,555025.06,2025-07-15 02:47:28,gift_card,555025.06,ARS,captured,2025-07-17 20:47:28,Andreani,Estándar,2025-07-17 02:47:28,,0.0,OF9749567456,Valentina,Ramírez,valentina.ramirez@example.com,+54 9 0083-2681-513,M,1998-06-04,2025-03-12 23:47:18,True,,,,,,,,,shipping,Av. Corrientes 9999,Buenos Aires,Chubut,AR,5990,2025-03-12 23:47:18,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,zapatillas,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
249,250,100048,2,2,113384.73,4535.39,46669.15,SKU-00139,Río Botas 139,Río,113384.73,67340.32,2025-02-03,2025-05-23,2025-02-03 19:38:21,Botas,111,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-07-15 02:47:28,ARS,0.0,478078.32,19379.92,96326.66,555025.06,2025-07-15 02:47:28,gift_card,555025.06,ARS,captured,2025-07-17 20:47:28,Andreani,Estándar,2025-07-17 02:47:28,,0.0,OF9749567456,Valentina,Ramírez,valentina.ramirez@example.com,+54 9 0083-2681-513,M,1998-06-04,2025-03-12 23:47:18,True,,,,,,,,,shipping,Av. Corrientes 9999,Buenos Aires,Chubut,AR,5990,2025-03-12 23:47:18,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,zapatillas,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
250,251,100048,3,2,68677.25,6867.73,27402.22,SKU-00107,Estilo Botas 107,Estilo,68677.25,45819.71,2025-03-19,2025-08-10,2025-03-19 14:39:17,Botas,39,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-07-15 02:47:28,ARS,0.0,478078.32,19379.92,96326.66,555025.06,2025-07-15 02:47:28,gift_card,555025.06,ARS,captured,2025-07-17 20:47:28,Andreani,Estándar,2025-07-17 02:47:28,,0.0,OF9749567456,Valentina,Ramírez,valentina.ramirez@example.com,+54 9 0083-2681-513,M,1998-06-04,2025-03-12 23:47:18,True,,,,,,,,,shipping,Av. Corrientes 9999,Buenos Aires,Chubut,AR,5990,2025-03-12 23:47:18,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,zapatillas,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
251,252,100048,3,2,68677.25,6867.73,27402.22,SKU-00107,Estilo Botas 107,Estilo,68677.25,45819.71,2025-03-19,2025-08-10,2025-03-19 14:39:17,Botas,40,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,shipped,2025-07-15 02:47:28,ARS,0.0,478078.32,19379.92,96326.66,555025.06,2025-07-15 02:47:28,gift_card,555025.06,ARS,captured,2025-07-17 20:47:28,Andreani,Estándar,2025-07-17 02:47:28,,0.0,OF9749567456,Valentina,Ramírez,valentina.ramirez@example.com,+54 9 0083-2681-513,M,1998-06-04,2025-03-12 23:47:18,True,,,,,,,,,shipping,Av. Corrientes 9999,Buenos Aires,Chubut,AR,5990,2025-03-12 23:47:18,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,zapatillas,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
252,253,100049,1,1,144884.51,17386.14,26774.66,SKU-00082,Sur Remeras 082,Sur,144884.51,83601.94,2025-01-07,,2025-01-07 11:21:28,Remeras,109,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
253,254,100049,1,1,144884.51,17386.14,26774.66,SKU-00082,Sur Remeras 082,Sur,144884.51,83601.94,2025-01-07,,2025-01-07 11:21:28,Remeras,143,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
254,255,100049,2,2,55916.19,5591.62,22310.56,SKU-00053,Estilo Remeras 053,Estilo,55916.19,37874.91,2025-06-23,,2025-06-23 19:31:22,Remeras,106,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
255,256,100049,2,2,55916.19,5591.62,22310.56,SKU-00053,Estilo Remeras 053,Estilo,55916.19,37874.91,2025-06-23,,2025-06-23 19:31:22,Remeras,186,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
256,257,100049,3,3,36816.14,2208.97,22730.28,SKU-00074,Cordillera Zapatillas 074,Cordillera,36816.14,24260.32,2025-01-08,,2025-01-08 14:09:28,Zapatillas,147,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
257,258,100049,3,3,36816.14,2208.97,22730.28,SKU-00074,Cordillera Zapatillas 074,Cordillera,36816.14,24260.32,2025-01-08,,2025-01-08 14:09:28,Zapatillas,129,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
258,259,100049,4,3,30503.57,9151.07,17295.52,SKU-00066,Norte Gorras 066,Norte,30503.57,24082.31,2025-05-13,,2025-05-13 16:54:49,Gorras,143,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
259,260,100049,4,3,30503.57,9151.07,17295.52,SKU-00066,Norte Gorras 066,Norte,30503.57,24082.31,2025-05-13,,2025-05-13 16:54:49,Gorras,84,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-07-09 15:51:07,ARS,0.0,458676.02,34337.8,89111.03,513449.25,2025-07-09 15:51:07,credit_card,513449.25,ARS,captured,2025-07-10 22:51:07,Andreani,Estándar,2025-07-11 15:51:07,2025-07-14 15:51:07,0.0,UI4949220725,Joaquín,Martínez,joaquin.martinez@example.com,+54 9 1369-7288-873,X,2006-04-19,2025-01-16 19:40:52,True,billing,Reconquista 9858,La Plata,Santa Fe,AR,7499.0,2025-01-16 19:40:52,True,shipping,Alsina 5766,Neuquén,CABA,AR,1879,2025-01-16 19:40:52,True,App,Aplicación móvil,google,cpc,invierno_2025,,remeras,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
260,261,100050,1,2,21175.07,2117.51,8448.85,SKU-00017,Río Botas 017,Río,21175.07,13947.83,2025-04-27,2025-08-12,2025-04-27 00:07:05,Botas,107,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,pending,2025-06-11 11:25:44,ARS,0.0,139178.35,11944.62,26719.08,153952.81,2025-06-11 11:25:44,,,,,,,,,,,,Victoria,Herrera,victoria.herrera.1@example.com,+54 9 0780-6253-119,F,1998-05-23,2025-05-15 17:54:46,True,billing,Av. Santa Fe 3914,CABA,Neuquén,AR,2477.0,2025-05-15 17:54:46,True,shipping,Av. Belgrano 1775,Buenos Aires,Chubut,AR,5622,2025-05-15 17:54:46,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
261,262,100050,1,2,21175.07,2117.51,8448.85,SKU-00017,Río Botas 017,Río,21175.07,13947.83,2025-04-27,2025-08-12,2025-04-27 00:07:05,Botas,134,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,pending,2025-06-11 11:25:44,ARS,0.0,139178.35,11944.62,26719.08,153952.81,2025-06-11 11:25:44,,,,,,,,,,,,Victoria,Herrera,victoria.herrera.1@example.com,+54 9 0780-6253-119,F,1998-05-23,2025-05-15 17:54:46,True,billing,Av. Santa Fe 3914,CABA,Neuquén,AR,2477.0,2025-05-15 17:54:46,True,shipping,Av. Belgrano 1775,Buenos Aires,Chubut,AR,5622,2025-05-15 17:54:46,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
262,263,100050,2,2,40946.31,9827.11,15133.76,SKU-00024,Pampa Wearables 024,Pampa,40946.31,23175.88,2025-01-06,,2025-01-06 21:25:10,Wearables,56,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,pending,2025-06-11 11:25:44,ARS,0.0,139178.35,11944.62,26719.08,153952.81,2025-06-11 11:25:44,,,,,,,,,,,,Victoria,Herrera,victoria.herrera.1@example.com,+54 9 0780-6253-119,F,1998-05-23,2025-05-15 17:54:46,True,billing,Av. Santa Fe 3914,CABA,Neuquén,AR,2477.0,2025-05-15 17:54:46,True,shipping,Av. Belgrano 1775,Buenos Aires,Chubut,AR,5622,2025-05-15 17:54:46,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
263,264,100050,2,2,40946.31,9827.11,15133.76,SKU-00024,Pampa Wearables 024,Pampa,40946.31,23175.88,2025-01-06,,2025-01-06 21:25:10,Wearables,157,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,pending,2025-06-11 11:25:44,ARS,0.0,139178.35,11944.62,26719.08,153952.81,2025-06-11 11:25:44,,,,,,,,,,,,Victoria,Herrera,victoria.herrera.1@example.com,+54 9 0780-6253-119,F,1998-05-23,2025-05-15 17:54:46,True,billing,Av. Santa Fe 3914,CABA,Neuquén,AR,2477.0,2025-05-15 17:54:46,True,shipping,Av. Belgrano 1775,Buenos Aires,Chubut,AR,5622,2025-05-15 17:54:46,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
264,265,100050,3,1,14935.59,0.0,3136.47,SKU-00036,Sur Remeras 036,Sur,14935.59,8468.34,2025-03-02,,2025-03-02 14:42:03,Remeras,37,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,pending,2025-06-11 11:25:44,ARS,0.0,139178.35,11944.62,26719.08,153952.81,2025-06-11 11:25:44,,,,,,,,,,,,Victoria,Herrera,victoria.herrera.1@example.com,+54 9 0780-6253-119,F,1998-05-23,2025-05-15 17:54:46,True,billing,Av. Santa Fe 3914,CABA,Neuquén,AR,2477.0,2025-05-15 17:54:46,True,shipping,Av. Belgrano 1775,Buenos Aires,Chubut,AR,5622,2025-05-15 17:54:46,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
265,266,100050,3,1,14935.59,0.0,3136.47,SKU-00036,Sur Remeras 036,Sur,14935.59,8468.34,2025-03-02,,2025-03-02 14:42:03,Remeras,16,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,pending,2025-06-11 11:25:44,ARS,0.0,139178.35,11944.62,26719.08,153952.81,2025-06-11 11:25:44,,,,,,,,,,,,Victoria,Herrera,victoria.herrera.1@example.com,+54 9 0780-6253-119,F,1998-05-23,2025-05-15 17:54:46,True,billing,Av. Santa Fe 3914,CABA,Neuquén,AR,2477.0,2025-05-15 17:54:46,True,shipping,Av. Belgrano 1775,Buenos Aires,Chubut,AR,5622,2025-05-15 17:54:46,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
266,267,100051,1,2,72429.93,14485.99,27378.51,SKU-00081,Norte Remeras 081,Norte,72429.93,44476.39,2025-04-05,,2025-04-05 06:06:32,Remeras,146,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,shipped,2025-06-12 08:40:05,ARS,0.0,144859.86,14485.99,27378.51,157752.39,2025-06-12 08:40:05,debit_card,157752.39,ARS,captured,2025-06-14 10:40:05,Andreani,Estándar,2025-06-16 08:40:05,,0.0,CF2480561542,Mía,Romero,mia.romero.2@example.com,+54 9 0694-3955-663,M,1999-12-22,2025-02-04 03:47:24,True,,,,,,,,,shipping,Sarmiento 7358,Neuquén,Córdoba,AR,6772,2025-02-04 03:47:24,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,video,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
